Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior,,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31232;Tudela;1991;109;223;418;91;519;631;96;227;80;1359;229,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31233;Tulebras;9;0;0;5;<5;0;<5;<5;0;0;6;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31234;Ucar;<5;0;<5;<5;0;0;0;0;<5;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31235;Ujué;8;0;0;<5;<5;<5;<5;0;<5;0;5;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31236;Ultzama;25;<5;<5;7;0;<5;11;0;7;<5;16;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31237;Unciti;9;<5;0;<5;0;<5;5;0;0;<5;6;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31238;Unzué/Untzue;<5;0;<5;0;<5;<5;<5;<5;0;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31239;Urdazubi/Urdax;5;0;0;0;0;<5;<5;0;0;0;5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31240;Urdiain;21;<5;5;<5;0;<5;7;<5;<5;<5;14;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31241;Urraul Alto;<5;0;0;<5;0;0;0;0;<5;0;0;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31242;Urraul Bajo;11;0;<5;<5;0;<5;<5;<5;<5;0;7;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31243;Urroz-Villa;31;<5;<5;11;<5;<5;11;<5;7;<5;16;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31244;Urrotz;5;0;0;<5;<5;0;<5;0;<5;<5;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31245;Urzainqui/Urzainki;<5;0;<5;0;0;<5;<5;0;0;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31246;Uterga;8;0;<5;<5;0;<5;<5;0;<5;<5;5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31247;Uztárroz/Uztarroze;0;0;0;0;0;0;0;0;0;0;0;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31248;Luzaide/Valcarlos;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31249;Valtierra;94;6;15;18;<5;24;27;12;15;7;49;11,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31250;Bera;79;<5;12;18;<5;23;22;0;24;<5;50;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31251;Viana;220;6;34;30;11;76;63;25;25;5;127;38,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31252;Vidángoz/Bidankoze;<5;0;0;0;0;<5;0;0;0;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31253;Bidaurreta;<5;0;0;0;0;0;<5;0;0;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31254;Villafranca;140;5;26;27;7;42;33;16;32;6;65;21,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31255;Villamayor de Monjardín;5;<5;0;<5;0;<5;<5;0;<5;<5;<5;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31256;Hiriberri/Villanueva de Aezkoa;6;0;<5;<5;0;<5;<5;0;<5;0;5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31257;Villatuerta;55;<5;<5;14;<5;12;20;<5;5;<5;36;9,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31258;Villava/Atarrabia;513;22;83;105;13;114;176;<5;62;25;386;36,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31259;Igantzi;9;<5;0;<5;0;<5;<5;0;<5;<5;6;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31260;Valle de Yerri/Deierri;56;<5;6;13;<5;13;18;<5;12;<5;41;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31261;Yesa;19;<5;6;5;0;<5;6;0;<5;<5;13;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31262;Zabalza/Zabaltza;<5;0;0;0;0;<5;0;0;0;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31263;Zubieta;10;0;<5;<5;<5;<5;0;<5;<5;0;<5;0,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31264;Zugarramurdi;5;0;0;<5;0;<5;<5;0;0;0;<5;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31265;Zúñiga;5;0;0;<5;0;<5;<5;<5;0;0;<5;<5,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31901;Barañain;946;23;149;205;36;201;332;15;95;52;717;67,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31902;Berrioplano/Berriobeiti;324;14;45;62;17;100;86;5;35;15;231;38,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31903;Berriozar;683;34;90;147;41;174;197;17;58;33;489;86,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31904;Irurtzun;127;<5;18;26;5;44;31;7;13;<5;84;19,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31905;Beriáin;234;13;26;52;7;58;78;<5;24;11;182;15,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31906;Orkoien;224;10;34;50;13;49;68;<5;30;8;162;22,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31907;Zizur Mayor/Zizur Nagusia;556;38;91;101;21;123;182;6;63;17;431;39,,
202301;Enero de 2023;15;Navarra, Comunidad Foral de;31;Navarra;31908;Lekunberri;51;5;5;13;<5;13;14;<5;8;5;33;<5,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01001;Alegría-Dulantzi;171;8;20;43;7;41;52;6;19;5;116;25,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01002;Amurrio;783;43;118;143;28;204;247;19;103;41;510;110,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01003;Aramaio;7;0;0;<5;0;0;<5;<5;<5;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01004;Artziniega;91;<5;15;16;<5;18;35;<5;5;5;69;11,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01006;Armiñón;17;<5;<5;5;0;5;<5;0;<5;0;12;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01008;Arratzua-Ubarrundia;30;<5;<5;10;<5;<5;10;0;<5;<5;23;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01009;Asparrena;78;<5;10;24;<5;11;28;5;22;<5;46;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01010;Ayala/Aiara;113;5;13;36;5;20;34;<5;18;<5;84;5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01011;Baños de Ebro/Mañueta;8;0;0;<5;0;<5;<5;<5;0;0;<5;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01013;Barrundia;25;<5;<5;5;<5;<5;7;0;5;<5;16;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01014;Berantevilla;11;0;0;<5;0;<5;5;<5;<5;<5;7;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01016;Bernedo;15;<5;<5;7;0;<5;<5;<5;<5;0;12;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01017;Campezo/Kanpezu;40;<5;<5;8;<5;12;13;<5;7;<5;23;5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01018;Zigoitia;45;<5;6;10;<5;7;18;<5;5;<5;35;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01019;Kripan;<5;<5;0;0;0;0;<5;<5;<5;0;0;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01020;Kuartango;12;0;<5;<5;0;<5;<5;0;<5;0;7;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01021;Elburgo/Burgelu;16;<5;<5;<5;<5;<5;8;<5;<5;<5;9;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01022;Elciego;47;<5;5;10;<5;15;14;20;8;<5;16;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01023;Elvillar/Bilar;11;<5;0;<5;<5;6;<5;<5;0;0;9;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01027;Iruraiz-Gauna;13;0;<5;<5;<5;0;6;<5;<5;<5;10;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01028;Labastida/Bastida;100;<5;12;18;<5;38;24;27;14;<5;44;12,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01030;Lagrán;<5;0;<5;<5;0;0;<5;<5;<5;<5;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01031;Laguardia;50;5;9;13;<5;12;9;5;8;<5;30;5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01032;Lanciego/Lantziego;33;0;5;5;0;14;9;12;<5;0;14;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01033;Lapuebla de Labarca;61;<5;8;10;<5;21;16;20;<5;<5;29;6,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01034;Leza;8;0;<5;<5;<5;<5;<5;<5;<5;0;<5;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01036;Laudio/Llodio;1150;41;175;236;46;283;369;24;154;40;802;130,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01037;Arraia-Maeztu;21;0;7;<5;0;<5;7;<5;<5;<5;15;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01039;Moreda de Álava/Moreda Araba;10;<5;<5;<5;0;<5;<5;<5;<5;0;<5;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01041;Navaridas;<5;0;<5;0;0;0;0;<5;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01042;Okondo;55;<5;11;11;0;15;16;<5;6;<5;42;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01043;Oyón-Oion;270;16;33;57;14;81;69;37;29;9;140;55,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01044;Peñacerrada-Urizaharra;9;0;<5;<5;0;<5;<5;<5;<5;<5;6;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01046;Erriberagoitia/Ribera Alta;28;0;<5;7;<5;7;7;<5;<5;<5;23;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01047;Ribera Baja/Erribera Beitia;59;0;8;11;5;19;16;<5;<5;<5;43;7,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01049;Añana;<5;<5;0;<5;0;0;<5;0;<5;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01051;Salvatierra/Agurain;354;13;58;60;15;107;101;9;57;9;241;38,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01052;Samaniego;11;0;<5;<5;0;6;<5;<5;<5;0;5;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01053;San Millán/Donemiliaga;25;<5;<5;7;<5;<5;7;0;7;0;15;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01054;Urkabustaiz;77;<5;16;11;<5;26;22;0;10;<5;58;7,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01055;Valdegovía/Gaubea;51;0;12;16;<5;11;11;<5;8;<5;36;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01056;Harana/Valle de Arana;5;0;<5;<5;0;0;<5;0;<5;<5;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01057;Villabuena de Álava/Eskuernaga;8;0;<5;<5;<5;<5;<5;<5;0;0;5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01058;Legutio;113;<5;9;36;6;28;32;<5;13;<5;76;17,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01059;Vitoria-Gasteiz;15496;587;2365;3286;542;4074;4642;325;1361;753;11136;1921,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01060;Yécora/Iekora;10;0;<5;<5;<5;<5;<5;0;<5;0;5;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01061;Zalduondo;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01062;Zambrana;35;<5;6;7;<5;7;12;5;<5;<5;22;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01063;Zuia;61;<5;9;18;<5;13;18;0;9;<5;48;<5,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01901;Iruña Oka/Iruña de Oca;184;13;34;28;<5;59;47;<5;22;<5;122;32,,,
202301;Enero de 2023;16;País Vasco;1;Araba/Álava;01902;Lantarón;30;0;7;11;<5;5;6;<5;5;6;15;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20001;Abaltzisketa;5;<5;0;<5;<5;<5;0;0;0;0;<5;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20002;Aduna;6;<5;<5;<5;0;<5;<5;0;<5;0;<5;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20003;Aizarnazabal;38;0;8;9;<5;5;14;<5;9;<5;21;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20004;Albiztur;<5;0;0;0;0;<5;0;0;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20005;Alegia;73;<5;12;18;<5;26;14;<5;12;<5;35;18,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20006;Alkiza;12;0;<5;<5;0;<5;<5;0;<5;0;7;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20007;Altzo;10;0;<5;<5;0;<5;<5;0;<5;<5;8;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20008;Amezketa;33;<5;<5;9;<5;6;12;<5;<5;<5;23;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20009;Andoain;656;33;96;167;29;163;168;7;93;40;436;80,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20010;Anoeta;96;<5;18;18;<5;21;31;<5;21;<5;60;9,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20011;Antzuola;60;0;8;14;<5;10;26;<5;18;<5;35;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20012;Arama;<5;0;<5;<5;0;0;<5;0;<5;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20013;Aretxabaleta;205;<5;35;35;10;56;66;5;61;<5;113;24,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20014;Asteasu;40;<5;9;12;<5;7;10;0;8;<5;28;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20015;Ataun;51;<5;5;12;<5;15;15;0;10;0;35;6,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20016;Aia;55;5;<5;14;<5;12;17;<5;9;9;30;5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20017;Azkoitia;443;20;59;115;10;116;123;12;84;20;263;64,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20018;Azpeitia;537;17;86;102;18;155;159;24;87;17;337;72,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20019;Beasain;538;22;81;116;20;133;166;9;91;23;369;46,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20020;Beizama;8;<5;<5;<5;0;<5;<5;0;<5;0;7;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20021;Belauntza;6;<5;0;0;<5;<5;<5;0;<5;<5;<5;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20022;Berastegi;27;<5;6;5;<5;<5;8;0;<5;0;20;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20023;Berrobi;19;0;<5;<5;<5;7;<5;0;<5;0;18;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20024;Bidegoian;22;0;<5;5;0;10;<5;<5;5;<5;14;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20025;Zegama;43;<5;8;10;0;12;12;<5;13;<5;21;5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20026;Zerain;7;0;<5;<5;0;<5;0;<5;0;0;6;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20027;Zestoa;166;<5;24;55;<5;45;36;10;19;10;114;13,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20028;Zizurkil;103;<5;15;28;<5;21;35;<5;10;<5;77;10,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20029;Deba;166;5;30;34;<5;37;56;<5;33;5;113;11,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20030;Eibar;1449;54;210;329;54;373;429;28;218;64;918;221,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20031;Elduain;8;0;<5;0;0;<5;<5;0;<5;0;6;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20032;Elgoibar;475;22;64;84;24;142;139;11;88;15;285;76,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20033;Elgeta;29;<5;<5;7;<5;8;10;<5;9;<5;16;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20034;Eskoriatza;156;7;23;44;7;33;42;<5;41;5;85;22,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20035;Ezkio-Itsaso;16;0;<5;<5;<5;<5;<5;0;7;0;8;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20036;Hondarribia;545;13;80;112;16;120;204;7;42;10;455;31,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20037;Gaintza;<5;0;0;<5;0;<5;<5;0;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20038;Gabiria;9;0;<5;<5;0;<5;5;0;<5;0;6;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20039;Getaria;90;<5;15;12;7;21;31;6;10;<5;68;5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20040;Hernani;955;40;160;215;50;230;260;24;92;36;694;109,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20041;Hernialde;5;0;0;<5;0;<5;<5;0;0;0;5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20042;Ibarra;197;7;39;31;7;50;63;5;24;12;129;27,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20043;Idiazabal;54;<5;8;12;<5;11;19;<5;12;<5;30;6,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20044;Ikaztegieta;26;<5;<5;<5;0;7;10;<5;<5;0;14;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20045;Irun;3262;138;492;720;124;709;1079;51;270;172;2437;332,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20046;Irura;79;<5;12;12;6;29;18;<5;5;<5;61;8,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20047;Itsasondo;27;0;<5;<5;<5;7;11;<5;<5;<5;20;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20048;Larraul;11;<5;<5;<5;<5;<5;<5;<5;<5;0;8;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20049;Lazkao;204;13;28;43;<5;62;54;<5;48;9;120;24,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20050;Leaburu;25;<5;<5;5;0;10;5;<5;<5;<5;17;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20051;Legazpi;298;13;51;56;11;84;83;5;44;8;194;47,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20052;Legorreta;54;<5;12;13;<5;9;14;<5;8;7;29;9,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20053;Lezo;253;14;37;52;8;57;85;0;28;8;199;18,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20054;Lizartza;24;<5;<5;6;<5;7;5;<5;<5;<5;12;5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20055;Arrasate/Mondragón;1068;30;160;258;42;275;303;25;210;35;649;149,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20056;Mutriku;203;10;29;48;8;46;62;5;57;8;114;19,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20057;Mutiloa;6;0;<5;<5;0;<5;<5;0;<5;<5;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20058;Olaberria;41;<5;<5;14;<5;10;11;0;7;<5;30;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20059;Oñati;348;13;59;82;6;61;127;<5;111;8;204;24,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20060;Orexa;<5;0;0;0;0;0;<5;0;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20061;Orio;236;18;39;36;8;74;61;14;33;13;158;18,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20062;Ormaiztegi;37;<5;7;8;<5;10;9;0;9;<5;19;6,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20063;Oiartzun;343;10;44;97;13;73;106;5;42;16;255;25,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20064;Pasaia;844;39;120;211;41;171;262;11;55;44;664;70,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20065;Soraluze/Placencia de las Armas;241;13;42;41;13;70;62;9;38;7;143;44,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20066;Errezil;20;<5;0;<5;<5;7;7;<5;<5;<5;14;<5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20067;Errenteria;2010;84;314;489;93;433;597;22;187;107;1502;192,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20068;Leintz-Gatzaga;<5;0;0;<5;0;<5;<5;0;<5;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20069;Donostia/San Sebastián;7187;245;1112;1791;199;1467;2373;48;564;309;5739;527,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20070;Segura;34;<5;<5;7;<5;12;7;0;6;<5;21;5,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20071;Tolosa;813;27;120;189;24;204;249;20;109;38;550;96,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20072;Urnieta;208;11;30;38;6;44;79;<5;21;19;147;19,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20073;Usurbil;204;15;23;56;6;48;56;7;26;6;149;16,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20074;Bergara;502;23;79;106;18;113;163;13;99;15;319;56,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20075;Villabona;281;11;46;60;9;77;78;10;34;18;192;27,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20076;Ordizia;467;17;81;97;19;137;116;7;71;34;283;72,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20077;Urretxu;272;13;38;52;13;69;87;<5;45;11;163;50,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20078;Zaldibia;61;<5;11;13;<5;18;15;<5;10;7;36;6,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20079;Zarautz;778;38;108;176;25;171;260;25;97;23;597;36,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20080;Zumarraga;521;29;81;103;25;139;144;5;79;20;329;88,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20081;Zumaia;366;15;51;80;19;83;118;7;75;10;257;17,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20901;Mendaro;76;<5;16;14;6;21;15;0;18;5;42;11,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20902;Lasarte-Oria;769;33;112;170;25;201;228;10;66;37;602;54,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20903;Astigarraga;246;7;38;52;7;60;82;0;26;13;188;19,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20904;Baliarrain;<5;0;0;0;0;<5;<5;0;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20905;Orendain;5;0;<5;0;0;<5;<5;0;0;0;5;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20906;Altzaga;<5;<5;0;0;0;0;0;0;<5;0;0;0,,,
202301;Enero de 2023;16;País Vasco;20;Gipuzkoa;20907;Gaztelu;<5;0;0;<5;0;<5;0;0;0;0;<5;0,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48001;Abadiño;351;16;58;59;14;97;107;<5;69;12;231;37,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48002;Abanto y Ciérvana-Abanto Zierbena;587;30;78;142;19;131;187;7;45;67;398;70,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48003;Amorebieta-Etxano;788;31;135;180;26;204;212;11;132;29;538;78,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48004;Amoroto;12;<5;<5;<5;<5;<5;<5;0;<5;<5;8;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48005;Arakaldo;8;0;0;<5;<5;<5;<5;0;0;<5;5;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48006;Arantzazu;13;<5;0;<5;<5;<5;8;<5;<5;<5;6;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48007;Munitibar-Arbatzegi Gerrikaitz;18;<5;<5;8;<5;<5;<5;<5;<5;<5;11;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48008;Artzentales;41;<5;7;10;<5;8;14;<5;<5;<5;33;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48009;Arrankudiaga;43;<5;7;14;<5;<5;17;<5;5;<5;32;<5,,,
202301;Enero de 2023;16;País Vasco;48;Bizkaia;48010;Arrieta;19;0;<5;7;0;<5;<5;0;<5;0;13;<5,,,
